GRID_ID,time,nbart_blue_mean,nbart_green_mean,nbart_red_mean,nbart_nir_1_mean,nbart_swir_2_mean,nbart_swir_3_mean
DIC-3630,2025-05-31,191.5030975341797,290.1790466308594,175.47335815429688,2139.804931640625,584.7589721679688,213.34634399414065
DIC-3630,2025-06-30,190.6115264892578,283.92938232421875,169.1177215576172,2325.708740234375,596.4844970703125,206.62887573242188
DIC-3630,2025-07-31,159.4615936279297,269.1300964355469,160.0030975341797,2252.12939453125,622.68896484375,222.81597900390625
DIC-3630,2025-08-31,162.45663452148438,267.0997619628906,167.94052124023438,2145.3271484375,636.630126953125,241.0173492431641
DIC-3630,2025-09-30,264.07373046875,361.8550109863281,242.5483245849609,2349.540283203125,835.6177368164062,336.9027404785156
DIC-3630,2025-10-31,829.2106323242188,919.8017578125,778.0408935546875,2864.888427734375,1518.0892333984375,923.6480712890624
DIC-3630,2025-11-30,422.6976318359375,517.7335815429688,404.59478759765625,2485.505615234375,1220.9119873046875,542.0371704101562
DIC-3630,2025-12-31,253.1722412109375,345.3382873535156,264.3544006347656,1969.422607421875,876.2503051757812,389.8512878417969
DIC-3631,2025-01-31,326.17449951171875,412.628173828125,288.6332397460937,2335.949951171875,980.7068481445312,438.7385864257813
DIC-3631,2025-02-28,1522.954345703125,1550.0006103515625,1470.2156982421875,3072.376953125,1987.6339111328125,1503.6002197265625
DIC-3631,2025-03-31,6531.984375,6380.11376953125,6365.74560546875,7205.771484375,3332.032470703125,2443.748779296875
DIC-3631,2025-04-30,191.23159790039065,285.7652282714844,176.00888061523438,2276.394775390625,710.6370849609375,268.8407287597656
DIC-3631,2025-05-31,230.11802673339844,330.1180114746094,226.85595703125,2292.48095703125,732.897216796875,289.06854248046875
DIC-3631,2025-06-30,224.7937774658203,317.4803161621094,213.60089111328125,2512.079833984375,748.4866943359375,278.00445556640625
DIC-3631,2025-07-31,194.50570678710935,303.3274230957031,206.15863037109372,2428.69921875,781.79443359375,303.3692932128906
DIC-3631,2025-08-31,195.95367431640625,288.85723876953125,205.16180419921875,2256.79638671875,762.5114135742188,313.5869140625
DIC-3631,2025-09-30,294.1687927246094,371.8337707519531,271.23858642578125,2368.725830078125,968.1878051757812,422.5012817382813
DIC-3631,2025-10-31,764.3515014648438,844.8515014648438,720.7626953125,2738.814697265625,1454.9188232421875,843.1954345703125
DIC-3631,2025-11-30,445.4479675292969,528.0812377929688,418.2322387695313,2555.928955078125,1278.48095703125,610.697998046875
DIC-3631,2025-12-31,275.9149780273437,368.7512817382813,285.9416198730469,2097.50390625,968.0926513671876,452.9784240722656
DIC-3632,2025-01-31,385.2490539550781,483.8168640136719,379.181884765625,2057.203369140625,1115.7535400390625,549.8580322265625
DIC-3632,2025-02-28,1764.4493408203125,1770.7388916015625,1678.4283447265625,3102.373291015625,2105.9423828125,1508.9638671875
DIC-3632,2025-03-31,6286.4912109375,6114.232421875,6081.6337890625,6967.0849609375,3560.34716796875,2562.562744140625
DIC-3632,2025-04-30,249.31495666503903,351.7477722167969,285.5038146972656,1835.0849609375,928.0177612304688,429.4321899414063
DIC-3632,2025-05-31,291.2445983886719,390.9518432617188,339.6856689453125,1804.7984619140625,944.0678100585938,448.2921447753906
DIC-3632,2025-06-30,272.89923095703125,358.47528076171875,313.9676818847656,1806.992431640625,948.3580322265624,448.47021484375
DIC-3632,2025-07-31,246.8719940185547,343.5906066894531,307.09442138671875,1766.6514892578125,956.1577758789062,461.38720703125
DIC-3632,2025-08-31,252.4771881103516,340.5887145996094,304.9626159667969,1694.7674560546875,946.4822387695312,463.0969543457031
DIC-3632,2025-09-30,313.4049377441406,385.0101318359375,338.3219299316406,1820.2110595703125,1105.0145263671875,546.9271240234375
DIC-3632,2025-10-31,2172.885986328125,2250.9443359375,2203.52734375,3465.66162109375,2855.666748046875,2320.361328125
DIC-3632,2025-11-30,492.05322265625,583.3460083007812,470.6463928222656,2345.55517578125,1235.126708984375,691.2991333007812
DIC-3632,2025-12-31,318.28009033203125,432.9746398925781,334.880859375,2059.94921875,1077.073486328125,533.5880737304688
DID-3620,2025-01-31,559.4435424804688,649.6643676757812,511.7791748046875,2259.38525390625,1130.6129150390625,616.1675415039062
DID-3620,2025-02-28,554.2550659179688,682.4244995117188,527.30078125,2479.40869140625,1185.3775634765625,635.5691528320312
DID-3620,2025-03-31,6582.19677734375,6414.01708984375,6388.44775390625,7108.46630859375,2508.22265625,1818.3839111328125
DID-3620,2025-04-30,276.6706848144531,390.9270324707031,251.85723876953125,2204.26708984375,855.9441528320312,352.4010009765625
DID-3620,2025-05-31,252.14910888671875,382.30963134765625,265.39276123046875,2162.225830078125,857.6776733398438,368.0545654296875
DID-3620,2025-06-30,239.13134765625,381.4232177734375,258.8267822265625,2377.06591796875,901.4175415039062,369.6624450683594
DID-3620,2025-07-31,219.83946228027344,368.5101623535156,256.5513916015625,2273.755126953125,900.9625854492188,373.9587707519531
DID-3620,2025-08-31,231.9593963623047,383.4987182617188,270.1611633300781,2198.549560546875,928.0786743164062,408.0279235839844
DID-3620,2025-09-30,996.80517578125,1140.4600830078125,1082.5634765625,2785.0830078125,1842.11669921875,1266.2950439453125
DID-3620,2025-10-31,2426.4111328125,2459.697998046875,2390.562255859375,3415.8984375,2630.907470703125,2183.181396484375
DID-3620,2025-11-30,402.4365539550781,524.4200439453125,399.6624450683594,2280.744873046875,1292.732177734375,612.8350219726562
DID-3620,2025-12-31,278.9187927246094,405.6065979003906,301.6548156738281,1996.530517578125,1005.121826171875,484.6573486328125
DID-3621,2025-01-31,320.38006591796875,464.6237182617188,282.6840209960937,2388.5341796875,962.6871948242188,407.9257507324219
DID-3621,2025-02-28,750.8381958007812,842.1453247070312,691.6643676757812,2639.29443359375,1190.9771728515625,782.9784545898438
DID-3621,2025-03-31,6524.6123046875,6361.80029296875,6339.9052734375,7078.39453125,2464.41748046875,1808.857177734375
DID-3621,2025-04-30,255.90863037109372,385.974609375,286.0310974121094,2186.03173828125,847.1497192382812,378.003173828125
DID-3621,2025-05-31,236.71763610839844,347.0386962890625,305.9517822265625,1852.3109130859373,861.5044555664062,403.90673828125
DID-3621,2025-06-30,220.86041259765625,323.35595703125,280.865478515625,1932.7506103515625,871.6528930664062,398.6452941894531
DID-3621,2025-07-31,211.66624450683597,329.1916198730469,289.4689025878906,1922.7392578125,897.240478515625,413.75823974609375
DID-3621,2025-08-31,227.24429321289065,352.0907287597656,321.4397277832031,1989.2646484375,1025.1573486328125,486.5552062988281
DID-3621,2025-09-30,365.1548156738281,478.29632568359375,425.5088806152344,2132.62890625,1234.0736083984375,636.4898681640625
DID-3621,2025-10-31,2161.087646484375,2182.994873046875,2112.76513671875,3269.875732421875,2676.21826171875,2193.10400390625
DID-3621,2025-11-30,407.83502197265625,522.70556640625,427.7195434570313,2158.97705078125,1376.005126953125,689.51904296875
DID-3621,2025-12-31,285.4479675292969,407.6116638183594,328.1649780273437,1922.513916015625,1084.13330078125,550.3312377929688
DID-3622,2025-01-31,408.1398620605469,554.9873657226562,359.4272155761719,2509.033447265625,1015.2892456054688,486.770263671875
DID-3622,2025-02-28,559.7335205078125,679.4025268554688,503.39556884765625,2612.415771484375,1064.1544189453125,599.5056762695312
DID-3622,2025-03-31,6391.19482421875,6200.6259765625,6149.595703125,6919.78271484375,2376.97021484375,1499.007568359375
DID-3622,2025-04-30,251.36834716796875,379.8829040527344,258.218994140625,2176.000732421875,808.48291015625,354.8246765136719
DID-3622,2025-05-31,231.8550567626953,330.3715209960937,257.80633544921875,1901.66259765625,815.4367065429688,349.6670837402344
DID-3622,2025-06-30,222.8158264160156,339.6632995605469,265.65252685546875,2036.3189697265625,838.8594970703125,366.3335571289063
DID-3622,2025-07-31,205.6917724609375,336.048095703125,271.8607482910156,1997.992431640625,870.9854125976562,386.90570068359375
DID-3622,2025-08-31,221.0082244873047,354.4392395019531,304.0126647949219,2005.1075439453125,960.8740234375,450.6809997558594
DID-3622,2025-09-30,314.229736328125,433.7607727050781,377.66455078125,2024.751220703125,1152.663330078125,581.174072265625
DID-3622,2025-10-31,1331.33544921875,1360.6923828125,1258.1822509765625,2707.77587890625,1991.5443115234373,1366.458251953125
DID-3622,2025-11-30,417.1000061035156,532.1962280273438,441.6468505859375,2176.420166015625,1395.0252685546875,718.60888671875
DID-3622,2025-12-31,295.00885009765625,416.0582275390625,348.44683837890625,1945.9290771484373,1134.42529296875,593.808837890625
DID-3623,2025-01-31,331.18585205078125,491.3849487304688,300.312255859375,2350.63330078125,1053.7850341796875,467.8305969238281
DID-3623,2025-02-28,345.0834350585937,535.7996215820312,323.33123779296875,2574.24853515625,1039.24658203125,458.219970703125
DID-3623,2025-03-31,6189.1650390625,6041.80517578125,6024.8955078125,6735.07470703125,2431.34521484375,1777.067626953125
DID-3623,2025-04-30,225.2635955810547,388.7939453125,229.65928649902344,2319.026611328125,875.9450073242188,356.4089660644531
DID-3623,2025-05-31,239.6656188964844,384.7996215820313,238.2041778564453,2182.95458984375,842.2591552734375,339.98797607421875
DID-3623,2025-06-30,231.09292602539065,402.0208740234375,249.5069580078125,2311.447509765625,857.9064331054688,352.0322265625
DID-3623,2025-07-31,210.4608154296875,389.2560119628906,243.1599273681641,2234.662353515625,869.1005249023438,362.1068420410156
DID-3623,2025-08-31,221.52590942382807,398.7737121582031,258.6991271972656,2186.702880859375,915.7401733398438,398.24652099609375
DID-3623,2025-09-30,294.4070739746094,451.8590393066406,304.1239013671875,2245.951416015625,1042.441162109375,470.4639587402344
DID-3623,2025-10-31,1453.5928955078125,1548.83056640625,1495.16943359375,2981.9912109375,2149.95068359375,1674.370361328125
DID-3623,2025-11-30,396.1150512695313,552.3489379882812,376.10491943359375,2341.531005859375,1230.007568359375,574.6586303710938
DID-3623,2025-12-31,255.9772491455078,385.4374084472656,255.4702911376953,1729.8192138671875,825.6434936523438,394.03033447265625
DID-3624,2025-01-31,360.7434997558594,534.8475952148438,346.3091735839844,2441.46533203125,1184.3624267578125,566.9188232421875
DID-3624,2025-02-28,343.1245422363281,552.6759643554688,337.5142517089844,2735.927001953125,1183.019775390625,517.353759765625
DID-3624,2025-03-31,6347.3935546875,6177.603515625,6133.9150390625,6860.9716796875,2382.567626953125,1703.9163818359375
DID-3624,2025-04-30,237.47955322265625,359.5594787597656,281.0879821777344,1948.17041015625,990.5316162109376,474.943603515625
DID-3624,2025-05-31,249.34262084960935,385.2298583984375,322.2416381835937,1960.906494140625,1043.72802734375,500.3457336425781
DID-3624,2025-06-30,248.3035888671875,392.892822265625,311.8414001464844,2065.947998046875,1046.6387939453125,498.8426208496094
DID-3624,2025-07-31,225.73915100097656,380.6084289550781,308.3990173339844,2016.593505859375,1066.873046875,510.508056640625
DID-3624,2025-08-31,236.75650024414065,392.8376770019531,331.1734924316406,2059.812255859375,1153.135009765625,565.7955322265625
DID-3624,2025-09-30,295.9052124023437,430.97894287109375,362.4448547363281,2005.584228515625,1290.1766357421875,653.4268798828125
DID-3624,2025-10-31,1435.7335205078125,1438.921875,1330.379150390625,2581.89208984375,1948.0545654296875,1414.6444091796875
DID-3624,2025-11-30,420.3816528320313,570.1350708007812,423.8054504394531,2388.30859375,1466.899658203125,734.8550415039062
DID-3624,2025-12-31,293.3742370605469,457.3147583007813,320.6257629394531,2228.695068359375,1203.6331787109375,588.475830078125
DID-3625,2025-01-31,347.03228759765625,518.7987060546875,306.9430236816406,2499.492919921875,1056.68359375,469.2424011230469
DID-3625,2025-02-28,416.5240478515625,608.3442993164062,384.4531555175781,2830.387939453125,1131.3670654296875,511.9044189453125
DID-3625,2025-03-31,6275.80712890625,6090.46435546875,6035.7568359375,6759.28125,2141.697998046875,1498.411376953125
DID-3625,2025-04-30,252.20379638671875,369.8430480957031,219.98228454589844,2334.676513671875,905.2088623046876,374.7727966308594
DID-3625,2025-05-31,240.45443725585935,408.4791259765625,264.7215270996094,2316.456298828125,921.4075927734376,389.3050537109375
DID-3625,2025-06-30,241.2506256103516,410.17279052734375,253.0088653564453,2398.858154296875,902.1436767578124,373.1291198730469
DID-3625,2025-07-31,211.6917724609375,393.417724609375,241.81265258789065,2316.567138671875,900.05126953125,374.0765686035156
DID-3625,2025-08-31,221.62594604492188,402.3284912109375,254.2753143310547,2282.931640625,944.8784790039062,407.4537963867188
DID-3625,2025-09-30,284.9151916503906,449.7310180664063,290.6499938964844,2310.665771484375,1079.3638916015625,478.3442993164063
DID-3625,2025-10-31,1376.841796875,1486.6214599609375,1454.349365234375,2593.21142578125,2062.150634765625,1800.294921875
DID-3625,2025-11-30,405.7886047363281,579.7974853515625,372.0696105957031,2546.768310546875,1274.8873291015625,577.30126953125
DID-3625,2025-12-31,273.5455627441406,446.0949401855469,270.9873352050781,2297.287353515625,1024.16455078125,455.2493591308594
DID-3626,2025-01-31,332.184814453125,512.9183349609375,293.0639343261719,2568.8544921875,1061.1961669921875,451.0234069824219
DID-3626,2025-02-28,353.0873413085937,573.3240356445312,329.7645568847656,2890.72021484375,1087.7589111328125,458.571533203125
DID-3626,2025-03-31,6176.20703125,5998.0703125,5951.81396484375,6673.0361328125,2691.3955078125,1974.9835205078125
DID-3626,2025-04-30,220.7784881591797,384.51708984375,198.3753204345703,2446.9619140625,828.2139282226562,320.80126953125
DID-3626,2025-05-31,237.8924102783203,435.09619140625,249.29556274414065,2530.57275390625,859.9120483398438,344.73419189453125
DID-3626,2025-06-30,236.72088623046875,434.0759582519531,240.9430389404297,2587.253173828125,846.3291015625,327.5829162597656
DID-3626,2025-07-31,207.9968414306641,418.5348205566406,232.0689849853516,2476.629150390625,839.150634765625,328.2392272949219
DID-3626,2025-08-31,215.24240112304688,421.6588745117188,244.7563323974609,2350.064453125,867.0873413085938,356.7727966308594
DID-3626,2025-09-30,290.1481018066406,484.33734130859375,291.12847900390625,2463.92529296875,1033.0430908203125,439.6594848632813
DID-3626,2025-10-31,1113.4898681640625,1130.964599609375,980.156982421875,2453.61767578125,1456.7442626953125,1002.2999877929688
DID-3626,2025-11-30,397.7493591308594,587.6113891601562,366.3455810546875,2584.520263671875,1215.5797119140625,535.58984375
DID-3626,2025-12-31,267.1607666015625,451.7999877929688,265.2303771972656,2358.129150390625,979.8405151367188,422.6278381347656
DID-3627,2025-01-31,324.746826171875,502.3244323730469,283.0954284667969,2564.328857421875,1043.06494140625,438.59033203125
DID-3627,2025-02-28,600.4942626953125,767.2792358398438,541.79833984375,2915.5712890625,1238.4752197265625,639.9472045898438
DID-3627,2025-03-31,6086.55029296875,5912.2353515625,5856.75830078125,6577.1240234375,2842.27978515625,2110.925537109375
DID-3627,2025-04-30,182.2849884033203,362.52099609375,183.59097290039065,2394.994873046875,782.5311889648438,297.98028564453125
DID-3627,2025-05-31,228.3473358154297,409.906494140625,234.4427490234375,2460.080078125,805.8046875,317.8587646484375
DID-3627,2025-06-30,227.9898223876953,406.1781311035156,224.6036834716797,2530.549072265625,790.5089111328125,301.7137451171875
DID-3627,2025-07-31,197.32760620117188,390.5292663574219,214.61068725585935,2406.696044921875,785.3428955078125,302.5693359375
DID-3627,2025-08-31,204.5343475341797,400.2054748535156,226.7118377685547,2353.975830078125,851.580810546875,342.40966796875
DID-3627,2025-09-30,271.15838623046875,454.8555908203125,268.6170349121094,2416.72265625,989.0419921875,410.1749267578125
DID-3627,2025-10-31,709.17431640625,817.96435546875,674.2671508789062,2340.894287109375,1245.861328125,683.704833984375
DID-3627,2025-11-30,391.343505859375,568.1781005859375,358.4033203125,2541.557373046875,1170.6666259765625,517.6997680664062
DID-3627,2025-12-31,259.4859924316406,432.84222412109375,253.2480926513672,2300.95556640625,938.0419921875,397.0127258300781
DID-3628,2025-01-31,322.2176513671875,500.6992492675781,284.3274230957031,2497.520263671875,1014.1871948242188,426.7975769042969
DID-3628,2025-02-28,593.6300659179688,762.9232177734375,543.3096313476562,2886.776611328125,1184.60791015625,619.1053466796875
DID-3628,2025-03-31,5923.603515625,5742.74072265625,5674.41259765625,6421.40869140625,2546.4453125,1787.8001708984375
DID-3628,2025-04-30,207.5139617919922,387.4270324707031,200.88070678710935,2391.274658203125,785.7518920898438,304.1383361816406
DID-3628,2025-05-31,231.62435913085935,425.21002197265625,244.08566284179688,2473.5341796875,820.5164794921875,321.80963134765625
DID-3628,2025-06-30,232.74935913085935,423.653564453125,235.5564727783203,2569.359130859375,805.2328491210938,307.6960754394531
DID-3628,2025-07-31,201.0019073486328,408.2398376464844,224.6015167236328,2430.61865234375,797.173828125,309.6541748046875
DID-3628,2025-08-31,206.1332550048828,409.5983581542969,235.48985290527344,2395.573486328125,846.1592407226562,343.21636962890625
DID-3628,2025-09-30,272.509521484375,453.7074890136719,270.8013916015625,2345.0830078125,960.6053466796876,403.7442932128906
DID-3628,2025-10-31,658.153564453125,729.827392578125,544.9796752929688,2359.99365234375,1102.25,570.5215454101562
DID-3628,2025-11-30,396.3642272949219,576.1231079101562,370.2893371582031,2484.282958984375,1087.3184814453125,517.5634765625
DID-3628,2025-12-31,257.6015319824219,435.1954345703125,256.7829895019531,2238.191650390625,915.9835205078124,389.5736083984375
DID-3629,2025-01-31,319.0247497558594,472.0697937011719,273.04315185546875,2554.34765625,987.7163696289062,411.4327392578125
DID-3629,2025-02-28,399.0831298828125,574.9124145507812,366.2538146972656,2892.450439453125,1006.2481079101562,446.224609375
DID-3629,2025-03-31,5623.8095703125,5407.56298828125,5296.75146484375,6058.03662109375,2561.6337890625,1737.920654296875
DID-3629,2025-04-30,197.0723419189453,347.1097717285156,180.4923858642578,2455.893310546875,740.2728271484375,279.759521484375
DID-3629,2025-05-31,220.02728271484372,380.2633361816406,219.33311462402344,2487.574951171875,765.8381958007812,294.1675109863281
DID-3629,2025-06-30,220.60723876953125,376.30267333984375,210.4587554931641,2595.500732421875,750.3737182617188,277.5342712402344
DID-3629,2025-07-31,189.34136962890625,362.1611633300781,199.47018432617188,2468.4404296875,745.3153686523438,280.4911193847656
DID-3629,2025-08-31,194.64784240722656,360.5983581542969,210.85723876953125,2394.29443359375,780.3032836914062,306.0228576660156
DID-3629,2025-09-30,239.20748901367188,377.7315979003906,227.33819580078125,2273.45947265625,887.8635864257812,362.6389465332031
DID-3629,2025-10-31,509.8489990234375,664.1700439453125,436.62310791015625,2919.2373046875,1240.2119140625,529.9835205078125
DID-3629,2025-11-30,402.6827392578125,553.8248901367188,372.53173828125,2537.840087890625,1136.9644775390625,519.7664794921875
DID-3629,2025-12-31,258.0951843261719,407.5583801269531,255.49365234375,2233.978515625,908.4175415039062,393.71826171875
DID-3630,2025-01-31,327.5374450683594,449.99554443359375,289.1484680175781,2515.062255859375,1029.0906982421875,440.1110534667969
DID-3630,2025-02-28,723.3356323242188,863.71826171875,686.5126953125,3128.567138671875,1315.702392578125,716.3705444335938
DID-3630,2025-03-31,5539.0830078125,5363.1650390625,5300.55908203125,5992.8037109375,2814.021484375,1943.969482421875
DID-3630,2025-04-30,181.46002197265625,302.19415283203125,160.734130859375,2458.31591796875,709.5596313476562,261.84771728515625
DID-3630,2025-05-31,208.19288635253903,332.2925109863281,192.68844604492188,2473.19482421875,678.69287109375,244.16751098632807
DID-3630,2025-06-30,209.5482177734375,327.7880859375,186.4435272216797,2671.325439453125,690.3248901367188,243.9124298095703
DID-3630,2025-07-31,175.4498748779297,314.7271423339844,174.75634765625,2553.326171875,697.371826171875,253.90798950195312
DID-3630,2025-08-31,175.83311462402344,312.1751403808594,187.3013916015625,2482.6650390625,731.3394775390625,272.86676025390625
DID-3630,2025-09-30,254.8711853027344,369.4302062988281,229.85595703125,2460.545654296875,880.9048461914062,351.86358642578125
DID-3630,2025-10-31,511.90228271484375,639.2449340820312,442.5558471679688,2847.859130859375,1259.0418701171875,535.5989990234375
DID-3630,2025-11-30,391.346435546875,513.4200439453125,368.90228271484375,2523.279296875,1165.4632568359375,506.5494995117188
DID-3630,2025-12-31,247.0139617919922,364.6370544433594,247.2652282714844,2130.4150390625,872.327392578125,371.0621948242188
DID-3631,2025-01-31,321.23663330078125,429.77392578125,289.9347839355469,2385.576416015625,989.437255859375,429.03851318359375
DID-3631,2025-02-28,939.7086791992188,1026.4490966796875,891.7304077148438,2868.60302734375,1424.23974609375,889.4838256835938
DID-3631,2025-03-31,5730.9306640625,5576.49951171875,5526.87255859375,6225.84912109375,2631.473876953125,1956.0758056640625
DID-3631,2025-04-30,165.4111785888672,270.16522216796875,143.704345703125,2271.484375,628.3267211914062,224.37640380859372
DID-3631,2025-05-31,188.88819885253903,288.8583984375,163.95404052734375,2227.1943359375,583.0093383789062,198.06272888183597
DID-3631,2025-06-30,186.29937744140625,285.4347839355469,163.94534301757812,2421.670166015625,604.0310668945312,206.0633544921875
DID-3631,2025-07-31,155.30496215820312,271.8117980957031,154.39999389648438,2323.452880859375,626.761474609375,218.535400390625
DID-3631,2025-08-31,157.12608337402344,270.1074523925781,166.59751892089844,2243.2880859375,638.5552978515625,232.28944396972656
DID-3631,2025-09-30,242.2652130126953,351.4869689941406,228.9391326904297,2353.98388671875,833.47265625,328.7378845214844
DID-3631,2025-10-31,601.900634765625,689.8521728515625,537.8509521484375,2677.90673828125,1197.5428466796875,614.3267211914062
DID-3631,2025-11-30,392.2000122070313,503.92919921875,378.7478332519531,2479.900634765625,1140.6422119140625,513.6795043945312
DID-3631,2025-12-31,237.4136657714844,339.7391357421875,236.84347534179688,1990.761474609375,800.7825927734375,337.9093017578125
DID-3632,2025-01-31,322.595947265625,445.3735656738281,304.5114440917969,2383.0654296875,1090.465087890625,474.7198181152344
DID-3632,2025-02-28,1286.50439453125,1326.1219482421875,1226.5521240234375,2928.67919921875,1784.5533447265625,1221.330322265625
DID-3632,2025-03-31,6150.08251953125,5954.9697265625,5894.7177734375,6655.13134765625,2685.71484375,2119.661376953125
DID-3632,2025-04-30,182.06163024902344,299.9091491699219,177.53176879882812,2297.986572265625,767.674072265625,292.72491455078125
DID-3632,2025-05-31,212.9161376953125,318.1492919921875,192.385009765625,2268.10791015625,706.0952758789062,258.76873779296875
DID-3632,2025-06-30,209.20266723632807,318.6175231933594,195.40151977539065,2479.381103515625,723.4129638671875,264.76239013671875
DID-3632,2025-07-31,175.62515258789062,305.7833557128906,188.84815979003903,2393.5146484375,759.9193115234375,287.0502014160156
DID-3632,2025-08-31,183.37738037109372,295.68804931640625,201.13087463378903,2245.576904296875,768.0730590820312,303.2261657714844
DID-3632,2025-09-30,234.66009521484372,323.9104309082031,232.61245727539065,1984.0311279296875,842.4383544921875,356.114990234375
DID-3632,2025-10-31,1484.6505126953125,1554.4345703125,1487.6124267578125,2872.475341796875,2145.4638671875,1699.07373046875
DID-3632,2025-11-30,417.4104309082031,534.7344360351562,418.9593505859375,2482.308837890625,1199.8907470703125,610.9593505859375
DID-3632,2025-12-31,261.9720458984375,378.1016540527344,283.6188049316406,2069.369873046875,991.745849609375,447.3634033203125
DID-3640,2025-01-31,428.6856689453125,543.8726196289062,432.0481567382813,2468.61474609375,1281.2958984375,651.2459106445312
DID-3640,2025-02-28,445.0342102050781,571.6387939453125,450.8162231445313,2652.213623046875,1316.0037841796875,647.3187866210938
DID-3640,2025-03-31,5911.62744140625,5856.826171875,5882.03173828125,6952.1875,3157.60400390625,2364.992919921875
DID-3640,2025-04-30,274.4778137207031,399.0310668945313,334.2699584960937,2286.230712890625,1134.34912109375,534.6729736328125
DID-3640,2025-05-31,321.3681945800781,450.9803466796875,401.1001281738281,2327.9208984375,1197.4334716796875,600.8555297851562
DID-3640,2025-06-30,307.6292724609375,415.6939086914063,362.79595947265625,2283.001953125,1123.4259033203125,543.34033203125
DID-3640,2025-07-31,275.6894836425781,398.8098754882813,351.2211608886719,2322.409912109375,1176.6641845703125,578.2078857421875
DID-3640,2025-08-31,293.3897399902344,414.0538635253906,368.5728759765625,2253.128662109375,1201.575439453125,601.7972412109375
DID-3640,2025-09-30,375.2927856445313,474.4676818847656,412.1539916992188,2295.600830078125,1335.965087890625,699.6863403320312
DID-3640,2025-10-31,1411.835205078125,1413.880859375,1340.6654052734375,2739.6591796875,2017.8922119140625,1676.835205078125
DID-3640,2025-11-30,564.5133056640625,682.5475463867188,549.4550170898438,2764.254638671875,1361.177490234375,776.5475463867188
DID-3640,2025-12-31,419.3498229980469,558.3802490234375,450.7794799804688,2515.754150390625,1320.775634765625,698.8098754882812
DID-3641,2025-01-31,393.2588806152344,493.2297058105469,373.24810791015625,2510.201171875,1214.5640869140625,574.933349609375
DID-3641,2025-02-28,407.6452941894531,526.0228271484375,399.46002197265625,2806.706298828125,1307.6212158203125,603.3540649414062
DID-3641,2025-03-31,6457.19091796875,6358.6845703125,6387.89697265625,7212.68603515625,3055.569091796875,2318.026123046875
DID-3641,2025-04-30,246.4784240722656,354.8451843261719,289.0869140625,2306.588134765625,1104.9835205078125,500.5450439453125
DID-3641,2025-05-31,287.4517822265625,399.2170104980469,340.15673828125,2335.787353515625,1148.0736083984375,537.7715454101562
DID-3641,2025-06-30,291.8832397460937,389.80963134765625,328.4206848144531,2377.70751953125,1128.689697265625,512.2462158203125
DID-3641,2025-07-31,252.015869140625,363.6199340820313,305.4803161621094,2364.206787109375,1150.5311279296875,523.5050659179688
DID-3641,2025-08-31,265.6129455566406,372.7423706054688,317.2049560546875,2329.2626953125,1183.564697265625,558.66943359375
DID-3641,2025-09-30,385.2011413574219,474.19732666015625,405.49810791015625,2406.61474609375,1333.126953125,689.816650390625
DID-3641,2025-10-31,1436.3414306640625,1427.3515625,1305.6954345703125,2689.668701171875,1840.8363037109373,1440.55078125
DID-3641,2025-11-30,687.3946533203125,805.422607421875,656.3096313476562,2780.7841796875,1345.8629150390625,824.30078125
DID-3641,2025-12-31,342.9593811035156,479.1319885253906,352.99237060546875,2579.7841796875,1236.6890869140625,636.19287109375
DID-3642,2025-01-31,393.1935424804688,490.349609375,377.5107727050781,2443.888916015625,1164.577392578125,574.2557373046875
DID-3642,2025-02-28,408.8083801269531,516.43212890625,401.9359130859375,2698.220703125,1239.6827392578125,590.189697265625
DID-3642,2025-03-31,6220.4765625,6080.56591796875,6072.1669921875,6937.75244140625,3422.034912109375,2659.1083984375
DID-3642,2025-04-30,248.09201049804688,349.7684020996094,288.3102722167969,2267.180908203125,1059.5843505859375,491.2886962890625
DID-3642,2025-05-31,284.7055969238281,392.8394775390625,335.1529235839844,2304.145263671875,1089.4124755859375,520.8286743164062
DID-3642,2025-06-30,292.2874450683594,381.2842712402344,318.86737060546875,2350.91064453125,1047.734130859375,480.2195434570313
DID-3642,2025-07-31,244.64974975585935,351.403564453125,291.53045654296875,2318.98974609375,1039.2208251953125,462.13958740234375
DID-3642,2025-08-31,256.1529235839844,361.60595703125,304.1979675292969,2289.075439453125,1096.826171875,522.259521484375
DID-3642,2025-09-30,429.2239990234375,516.9276733398438,439.01458740234375,2426.973388671875,1295.7734375,696.7125854492188
DID-3642,2025-10-31,809.0152587890625,844.9010009765625,731.596435546875,2641.04833984375,1438.5863037109375,868.1053466796875
DID-3642,2025-11-30,728.1586303710938,817.0405883789062,701.8096313476562,2604.093994140625,1285.532958984375,738.5736083984375
DID-3642,2025-12-31,339.1192932128906,461.3642272949219,350.9187927246094,2464.1357421875,1194.0380859375,624.583740234375
DID-3643,2025-01-31,383.31536865234375,491.1833801269531,364.2576293945313,2481.9912109375,1210.40478515625,594.808349609375
DID-3643,2025-02-28,463.4555969238281,577.2398681640625,444.28173828125,2793.068603515625,1312.6973876953125,658.2969360351562
DID-3643,2025-03-31,6047.27734375,5925.14990234375,5942.34814453125,6766.2646484375,3271.12060546875,2528.9404296875
DID-3643,2025-04-30,230.6319732666016,341.846435546875,259.215087890625,2308.62939453125,1034.0,468.76458740234375
DID-3643,2025-05-31,264.50634765625,379.6351623535156,300.88006591796875,2298.776123046875,1037.6839599609375,489.8489990234375
