time,unit_key,value
2016-07-31,283_BIDWILLII_4_1,0.08986296895348969
2016-08-31,283_BIDWILLII_4_1,0.09225696676877368
2016-09-30,283_BIDWILLII_4_1,0.0
2016-10-31,283_BIDWILLII_4_1,0.09900655474827796
2016-11-30,283_BIDWILLII_4_1,0.09789060687753666
2016-12-31,283_BIDWILLII_4_1,0.0
2017-01-31,283_BIDWILLII_4_1,0.11771630561101656
2017-02-28,283_BIDWILLII_4_1,0.09380134602420702
2017-03-31,283_BIDWILLII_4_1,0.0
2017-04-30,283_BIDWILLII_4_1,0.1086137337214716
2017-05-31,283_BIDWILLII_4_1,0.10204118809432665
2017-06-30,283_BIDWILLII_4_1,0.0
2017-07-31,283_BIDWILLII_4_1,0.09550167362433584
2017-08-31,283_BIDWILLII_4_1,0.0935702073423398
2017-09-30,283_BIDWILLII_4_1,0.09314139881955753
2017-10-31,283_BIDWILLII_4_1,0.0
2017-11-30,283_BIDWILLII_4_1,0.11951554537100686
2017-12-31,283_BIDWILLII_4_1,0.11393645681698499
2018-01-31,283_BIDWILLII_4_1,0.0
2018-02-28,283_BIDWILLII_4_1,0.1065608334093392
2018-03-31,283_BIDWILLII_4_1,0.10610671648895421
2018-04-30,283_BIDWILLII_4_1,0.10257825364156162
2018-05-31,283_BIDWILLII_4_1,0.09799775958384062
2018-06-30,283_BIDWILLII_4_1,0.0943176806141125
2018-07-31,283_BIDWILLII_4_1,0.09188158268054497
2018-08-31,283_BIDWILLII_4_1,0.08935638942434491
2018-09-30,283_BIDWILLII_4_1,0.0
2018-10-31,283_BIDWILLII_4_1,0.09437528648944392
2018-11-30,283_BIDWILLII_4_1,0.0718002260073794
2018-12-31,283_BIDWILLII_4_1,0.0
2019-01-31,283_BIDWILLII_4_1,0.0
2019-02-28,283_BIDWILLII_4_1,0.09565174022666217
2019-03-31,283_BIDWILLII_4_1,0.0893681780344925
2019-04-30,283_BIDWILLII_4_1,0.0
2019-05-31,283_BIDWILLII_4_1,0.09131065746223431
2019-06-30,283_BIDWILLII_4_1,0.05081450885255128
2019-07-31,283_BIDWILLII_4_1,0.08821632663454639
2019-08-31,283_BIDWILLII_4_1,0.08629719852591024
2019-09-30,283_BIDWILLII_4_1,0.07813131322205444
2019-10-31,283_BIDWILLII_4_1,0.07199885289340452
2019-11-30,283_BIDWILLII_4_1,0.08821856722561454
2019-12-31,283_BIDWILLII_4_1,0.0938989211913159
2020-01-31,283_BIDWILLII_4_1,0.0
2020-02-29,283_BIDWILLII_4_1,0.08854466518946448
2020-03-31,283_BIDWILLII_4_1,0.1044841788977929
2020-04-30,283_BIDWILLII_4_1,0.09901165344192485
2020-05-31,283_BIDWILLII_4_1,0.09291233987385354
2020-06-30,283_BIDWILLII_4_1,0.09165497791961438
2020-07-31,283_BIDWILLII_4_1,0.0
2020-08-31,283_BIDWILLII_4_1,0.09036403473168579
2020-09-30,283_BIDWILLII_4_1,0.08074702297099125
2020-10-31,283_BIDWILLII_4_1,0.0
2020-11-30,283_BIDWILLII_4_1,0.09993619628309348
2020-12-31,283_BIDWILLII_4_1,0.09666903805341993
2021-01-31,283_BIDWILLII_4_1,0.0
2021-02-28,283_BIDWILLII_4_1,0.09406230463856752
2021-03-31,283_BIDWILLII_4_1,0.0
2021-04-30,283_BIDWILLII_4_1,0.09316831228293669
2021-05-31,283_BIDWILLII_4_1,0.09306821805049827
2021-06-30,283_BIDWILLII_4_1,0.0954966309943096
2021-07-31,283_BIDWILLII_4_1,0.09643868498008666
2021-08-31,283_BIDWILLII_4_1,0.0969996474611724
2021-09-30,283_BIDWILLII_4_1,0.061478085517793386
2021-10-31,283_BIDWILLII_4_1,0.09555515411414833
2021-11-30,283_BIDWILLII_4_1,0.09224913807774852
2021-12-31,283_BIDWILLII_4_1,0.08120878234071381
2022-01-31,283_BIDWILLII_4_1,0.0
2022-02-28,283_BIDWILLII_4_1,0.10806126773776198
2022-03-31,283_BIDWILLII_4_1,0.0
2022-04-30,283_BIDWILLII_4_1,0.10539459659657928
2022-05-31,283_BIDWILLII_4_1,0.0
2022-06-30,283_BIDWILLII_4_1,0.0
2022-07-31,283_BIDWILLII_4_1,0.0
2022-08-31,283_BIDWILLII_4_1,0.0
2022-09-30,283_BIDWILLII_4_1,0.10352215318658646
2022-10-31,283_BIDWILLII_4_1,-0.0018271100754397326
2022-11-30,283_BIDWILLII_4_1,0.11591115039140323
2022-12-31,283_BIDWILLII_4_1,0.07458674094712624
2023-01-31,283_BIDWILLII_4_1,0.0
2023-02-28,283_BIDWILLII_4_1,0.1041709503237306
2023-03-31,283_BIDWILLII_4_1,0.10315357477163707
2023-04-30,283_BIDWILLII_4_1,0.09883572456913094
2023-05-31,283_BIDWILLII_4_1,0.09644365583420819
2023-06-30,283_BIDWILLII_4_1,0.09630683815165571
2023-07-31,283_BIDWILLII_4_1,0.025028586381941994
2023-08-31,283_BIDWILLII_4_1,0.09366670265834871
2023-09-30,283_BIDWILLII_4_1,0.060649111868646056
2023-10-31,283_BIDWILLII_4_1,0.09491553954504427
2023-11-30,283_BIDWILLII_4_1,0.09636777926280911
2023-12-31,283_BIDWILLII_4_1,0.0
2024-01-31,283_BIDWILLII_4_1,0.0
2024-02-29,283_BIDWILLII_4_1,0.11118807314631969
2024-03-31,283_BIDWILLII_4_1,0.0
2024-04-30,283_BIDWILLII_4_1,0.0
2024-05-31,283_BIDWILLII_4_1,0.10038126472355195
2024-06-30,283_BIDWILLII_4_1,0.10006458355745898
2024-07-31,283_BIDWILLII_4_1,0.09887322053295135
2024-08-31,283_BIDWILLII_4_1,0.09973447328592627
2024-09-30,283_BIDWILLII_4_1,0.09467770534114484
2024-10-31,283_BIDWILLII_4_1,0.10190162546465044
