time,spatial_ref_mean,blue_mean,red_mean,nir08_mean,swir16_mean,swir22_mean,green_mean
2018-03-31,0,4211.469135802469,4257.080246913581,8211.395061728395,5282.111111111111,4560.376543209876,4437.87037037037
2018-04-30,0,4166.9876543209875,4234.932098765432,8049.481481481482,5203.37037037037,4513.265432098766,4391.79012345679
2018-05-31,0,4161.234567901234,4218.407407407408,7875.864197530864,5059.827160493827,4454.901234567901,4359.9876543209875
2018-06-30,0,4137.635802469136,4219.611111111111,7750.37037037037,5031.092592592592,4431.074074074074,4350.814814814815
2018-07-31,0,4146.580246913581,4228.037037037037,7694.493827160494,5056.166666666667,4460.092592592592,4358.061728395061
2018-08-31,0,4187.641975308642,4297.506172839506,7633.851851851852,5198.049382716049,4549.148148148148,4425.753086419753
2018-09-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-31,0,4216.364197530864,4344.191358024691,8033.530864197531,5468.919753086419,4668.364197530864,4517.4876543209875
2018-11-30,0,3746.4444444444443,4037.2345679012346,6496.382716049383,4939.802469135802,4470.148148148148,4190.493827160494
2018-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-28,0,4283.333333333333,4424.271604938272,7680.234567901234,5464.037037037037,4710.456790123457,4680.814814814815
2019-03-31,0,4190.2962962962965,4258.716049382716,7633.185185185185,5253.888888888889,4536.388888888889,4437.320987654321
2019-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2019-05-31,0,4155.543209876543,4208.086419753086,7569.364197530864,5074.524691358025,4460.808641975309,4353.148148148148
2019-07-31,0,4158.83950617284,4218.932098765432,7489.049382716049,5037.413580246914,4444.172839506173,4353.166666666667
2019-08-31,0,4181.771604938272,4294.969135802469,7493.555555555556,5235.450617283951,4570.962962962963,4409.265432098766
2019-09-30,0,4301.777777777777,4593.037037037037,7991.62962962963,5895.617283950617,5004.734567901234,4680.388888888889
2019-10-31,0,4058.0555555555557,5647.611111111111,8055.413580246914,7681.098765432099,6847.808641975309,5539.191358024691
2019-11-30,0,4297.172839506173,4577.728395061728,8018.191358024691,5971.746913580247,4994.981481481482,4675.87037037037
2019-12-31,0,4262.864197530864,4442.111111111111,8109.518518518518,5789.358024691358,4852.259259259259,4575.555555555556
2020-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-29,0,4248.5123456790125,4347.981481481482,8250.364197530864,5609.549382716049,4720.6543209876545,4531.623456790124
2020-03-31,0,4198.308641975309,4259.518518518518,8259.567901234568,5286.62962962963,4550.469135802469,4456.6543209876545
2020-04-30,0,4176.648148148148,4245.067901234568,7972.407407407408,5197.820987654321,4517.240740740741,4416.777777777777
2020-05-31,0,4137.666666666667,4227.320987654321,7647.123456790124,5044.518518518518,4447.9876543209875,4365.259259259259
2020-06-30,0,4141.265432098766,4221.524691358025,7561.475308641975,5016.12962962963,4431.697530864198,4358.827160493827
2020-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-08-31,0,4177.740740740741,4291.358024691358,7607.074074074074,5228.135802469136,4562.407407407408,4425.246913580247
2020-09-30,0,4156.6543209876545,4237.432098765432,6922.864197530864,4985.765432098766,4440.802469135802,4381.234567901234
2020-10-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,0,4253.802469135802,4416.3456790123455,8242.222222222223,5745.580246913581,4798.395061728395,4603.037037037037
2020-12-31,0,4209.83950617284,4423.975308641975,8179.938271604939,5821.222222222223,4830.740740740741,4588.518518518518
2021-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0,4245.0,4300.876543209876,8191.074074074074,5475.283950617284,4647.62962962963,4493.765432098766
2021-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0,4156.506172839506,4228.574074074074,7825.049382716049,5167.944444444444,4503.259259259259,4382.524691358025
2021-05-31,0,4171.913580246914,4249.580246913581,8187.62962962963,5136.259259259259,4500.62962962963,4389.913580246914
2021-06-30,0,4154.913580246914,4220.598765432099,7885.783950617284,4998.493827160494,4424.425925925926,4348.481481481482
2021-07-31,0,4168.0,4235.086419753086,7966.271604938272,5087.080246913581,4481.944444444444,4366.586419753086
2021-08-31,0,4157.055555555556,4238.092592592592,7999.518518518518,5144.191358024691,4489.555555555556,4379.302469135802
2021-10-31,0,4192.993827160494,4304.722222222223,8033.7037037037035,5338.944444444444,4599.66049382716,4453.148148148148
2021-11-30,0,4246.66049382716,4350.993827160494,8847.746913580248,5685.932098765432,4744.185185185185,4578.913580246914
2022-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0,4203.543209876543,4334.83950617284,9817.456790123457,5705.432098765432,4762.938271604939,4636.962962962963
2022-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,0,4157.7037037037035,4218.814814814815,8114.2962962962965,5066.66049382716,4437.604938271605,4388.259259259259
2022-05-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,0,4180.925925925926,4270.876543209876,8135.043209876543,5179.462962962963,4516.802469135802,4425.827160493827
2022-11-30,0,4185.3456790123455,4283.3456790123455,8754.493827160493,5392.888888888889,4608.407407407408,4519.456790123457
2022-12-31,0,4128.0,4267.098765432099,7748.444444444444,5005.728395061728,4411.222222222223,4445.635802469136
2023-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0,4202.216049382716,4363.5123456790125,8513.345679012345,5411.148148148148,4661.617283950617,4560.172839506173
2023-03-31,0,4185.049382716049,4285.679012345679,8446.25925925926,5301.246913580247,4562.9876543209875,4493.320987654321
2023-04-30,0,4148.592592592592,4240.83950617284,7959.9876543209875,5070.277777777777,4459.308641975309,4396.962962962963
2023-05-31,0,4128.635802469136,4214.876543209876,7792.37037037037,4952.802469135802,4404.259259259259,4360.580246913581
2023-06-30,0,4133.722222222223,4217.574074074074,7852.061728395061,4974.240740740741,4408.20987654321,4361.388888888889
2023-08-31,0,4155.592592592592,4258.074074074074,7764.851851851852,5114.111111111111,4490.061728395061,4405.185185185185
2023-10-31,0,4226.598765432099,4390.62962962963,7999.925925925926,5572.907407407408,4724.0123456790125,4551.376543209876
2023-11-30,0,4238.401234567901,4410.333333333333,8074.283950617284,5631.783950617284,4765.648148148148,4554.648148148148
2023-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,0,4176.6543209876545,4253.246913580247,8465.716049382716,5219.240740740741,4510.401234567901,4451.604938271605
2024-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,0,4149.148148148148,4201.62962962963,7981.314814814815,4923.475308641975,4392.66049382716,4344.567901234568
2024-06-30,0,4123.777777777777,4180.641975308642,7968.320987654321,4864.037037037037,4367.592592592592,4314.728395061728
2024-07-31,0,4136.666666666667,4203.197530864198,7994.827160493827,4915.271604938272,4391.79012345679,4328.62962962963
2024-08-31,0,4145.135802469136,4233.635802469136,8057.895061728395,5055.135802469136,4447.006172839506,4385.586419753086
2024-09-30,0,4188.080246913581,4304.123456790124,8155.901234567901,5277.592592592592,4570.8456790123455,4464.765432098766
2024-10-31,0,4218.135802469136,4325.283950617284,8317.79012345679,5465.83950617284,4657.259259259259,4503.098765432099
2024-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,0,4101.580246913581,4182.518518518518,6584.16049382716,4727.2962962962965,4345.351851851852,4310.253086419753
2025-05-31,0,4138.820987654321,4189.2037037037035,7734.401234567901,4892.111111111111,4368.117283950617,4331.401234567901
