time,value
2016-06-30,0.100564606974135
2016-06-30,0.15320929641354758
2016-06-30,0.08918224922499825
2016-07-31,0.09963078705643638
2016-07-31,0.15534436745189575
2016-07-31,0.08986296895348969
2016-08-31,0.09956804904271832
2016-08-31,0.15994603769042756
2016-08-31,0.09225696676877368
2016-09-30,0.0
2016-09-30,0.0
2016-09-30,0.0
2016-10-31,0.16412186164296433
2016-10-31,0.09900655474827796
2016-10-31,0.10411438783666307
2016-11-30,0.09789060687753666
2016-11-30,0.10011472894407851
2016-11-30,0.16319302713709205
2016-12-31,0.0
2016-12-31,0.0
2016-12-31,0.0
2017-01-31,0.11771630561101656
2017-01-31,0.1881894564919771
2017-01-31,0.12248165061051591
2017-02-28,0.1650962247003242
2017-02-28,0.09380134602420702
2017-02-28,0.12410902084486516
2017-03-31,0.0
2017-03-31,0.0
2017-03-31,0.0
2017-04-30,0.17464331507950143
2017-04-30,0.1086137337214716
2017-04-30,0.11686929147538959
2017-05-31,0.10204118809432665
2017-05-31,0.1110799008775983
2017-05-31,0.16454772658048467
2017-06-30,0.0
2017-06-30,0.0
2017-06-30,0.0
2017-07-31,0.10482913778015027
2017-07-31,0.15594472318439728
2017-07-31,0.09550167362433584
2017-08-31,0.15473659940874424
2017-08-31,0.0935702073423398
2017-08-31,0.09862656737770985
2017-09-30,0.09314139881955753
2017-09-30,0.09635298069638157
2017-09-30,0.15210926901587496
2017-10-31,0.0
2017-10-31,0.0
2017-10-31,0.0
2017-11-30,0.11951554537100686
2017-11-30,0.1258375590527155
2017-11-30,0.19703129265518793
2017-12-31,0.110831133967398
2017-12-31,0.1753955198798552
2017-12-31,0.11393645681698499
2018-01-31,0.0
2018-01-31,0.0
2018-01-31,0.0
2018-02-28,0.1730212902440676
2018-02-28,0.1065608334093392
2018-02-28,0.11098139641503353
2018-03-31,0.1700581228841183
2018-03-31,0.10489519372447233
2018-03-31,0.10610671648895421
2018-04-30,0.10795246748156394
2018-04-30,0.16525881353635619
2018-04-30,0.10257825364156162
2018-05-31,0.1055093663233982
2018-05-31,0.16171287397891693
2018-05-31,0.09799775958384062
2018-06-30,0.15673164593011446
2018-06-30,0.0943176806141125
2018-06-30,0.10227258734438256
2018-07-31,0.09188158268054497
2018-07-31,0.09988126667212009
2018-07-31,0.1549789279135848
2018-08-31,0.08935638942434491
2018-08-31,0.09357692353844572
2018-08-31,0.15063269246668454
2018-09-30,0.0
2018-09-30,0.0
2018-09-30,0.0
2018-10-31,0.160595420125995
2018-10-31,0.09437528648944392
2018-10-31,0.0927954652507065
2018-11-30,0.16846689880986906
2018-11-30,0.0718002260073794
2018-11-30,0.04287231424919349
2018-12-31,0.0
2018-12-31,0.0
2018-12-31,0.0
2019-01-31,0.0
2019-01-31,0.0
2019-01-31,0.0
2019-02-28,0.09227667254243492
2019-02-28,0.1454491527799635
2019-02-28,0.09565174022666217
2019-03-31,0.09228819029777388
2019-03-31,0.1513074266928825
2019-03-31,0.0893681780344925
2019-04-30,0.0
2019-04-30,0.0
2019-04-30,0.0
2019-05-31,0.09131065746223431
2019-05-31,0.0984522815485847
2019-05-31,0.15173888694862658
2019-06-30,0.05081450885255128
2019-06-30,0.06451869030416828
2019-06-30,0.06296666729696179
2019-07-31,0.08821632663454639
2019-07-31,0.09581790281377678
2019-07-31,0.14820019588107203
2019-08-31,0.09004204586839473
2019-08-31,0.14461334564962985
2019-08-31,0.08629719852591024
2019-09-30,0.14407164798611807
2019-09-30,0.07813131322205444
2019-09-30,0.0868221719355289
2019-10-31,0.08689961581193976
2019-10-31,0.07199885289340452
2019-10-31,0.09328657773236214
2019-11-30,0.08821856722561454
2019-11-30,0.08603078414969795
2019-11-30,0.14756034613646585
2019-12-31,0.09176106066337945
2019-12-31,0.15706628270623804
2019-12-31,0.0938989211913159
2020-01-31,0.0
2020-01-31,0.0
2020-01-31,0.0
2020-02-29,0.09968825116868342
2020-02-29,0.16581880093281137
2020-02-29,0.08854466518946448
2020-03-31,0.1681030927653503
2020-03-31,0.1044841788977929
2020-03-31,0.10907495343843107
2020-04-30,0.09901165344192485
2020-04-30,0.10473708446698707
2020-04-30,0.1608763961733749
2020-05-31,0.09291233987385354
2020-05-31,0.10082279251452446
2020-05-31,0.15094868514737256
2020-06-30,0.09165497791961438
2020-06-30,0.14843814545869777
2020-06-30,0.10008542347726675
2020-07-31,0.0
2020-07-31,0.0
2020-07-31,0.0
2020-08-31,0.14744325115046542
2020-08-31,0.09403441972308617
2020-08-31,0.09036403473168579
2020-09-30,0.1574144355520326
2020-09-30,0.09631702191747207
2020-09-30,0.08074702297099125
2020-10-31,0.0
2020-10-31,0.0
2020-10-31,0.0
2020-11-30,0.16070895944398117
2020-11-30,0.09993619628309348
2020-11-30,0.09976472259342514
2020-12-31,0.09506570965626113
2020-12-31,0.09666903805341993
2020-12-31,0.15724373418387616
2021-01-31,0.0
2021-01-31,0.0
2021-01-31,0.0
2021-02-28,0.1037061734415827
2021-02-28,0.16476937721761636
2021-02-28,0.09406230463856752
2021-03-31,0.0
2021-03-31,0.0
2021-03-31,0.0
2021-04-30,0.15776407763862976
2021-04-30,0.1019338015134387
2021-04-30,0.09316831228293669
2021-05-31,0.1662832012048756
2021-05-31,0.09306821805049827
2021-05-31,0.09565233440496564
2021-06-30,0.10644944043147181
2021-06-30,0.0954966309943096
2021-06-30,0.15957545809073287
2021-07-31,0.10590229827837958
2021-07-31,0.16195047458210762
2021-07-31,0.09643868498008666
2021-08-31,0.10426855150903214
2021-08-31,0.0969996474611724
2021-08-31,0.16271729206531932
2021-09-30,0.06701034224466838
2021-09-30,0.061478085517793386
2021-09-30,0.12894243596505442
2021-10-31,0.15960346292561653
2021-10-31,0.09821400790276165
2021-10-31,0.09555515411414833
2021-11-30,0.09224913807774852
2021-11-30,0.18087580028299788
2021-11-30,0.07547418470585951
2021-12-31,0.10233192302377009
2021-12-31,0.08120878234071381
2021-12-31,0.17987281536321698
2022-01-31,0.0
2022-01-31,0.0
2022-01-31,0.0
2022-02-28,0.10806126773776198
2022-02-28,0.20592333802816423
2022-02-28,0.10573385832230774
2022-03-31,0.0
2022-03-31,0.0
2022-03-31,0.0
2022-04-30,0.16616417537087333
2022-04-30,0.10539459659657928
2022-04-30,0.1116343396065334
2022-05-31,0.0
2022-05-31,0.0
2022-05-31,0.0
2022-06-30,0.0
2022-06-30,0.0
2022-06-30,0.0
2022-07-31,0.0
2022-07-31,0.0
2022-07-31,0.0
2022-08-31,0.0
2022-08-31,0.0
2022-08-31,0.0
2022-09-30,0.1634282638411423
2022-09-30,0.10352215318658646
2022-09-30,0.10867710521937146
2022-10-31,-0.0018271100754397326
2022-10-31,-0.0017828631059287146
2022-10-31,-0.002016601633023381
2022-11-30,0.1808823859507817
2022-11-30,0.11591115039140323
2022-11-30,0.1192793216303043
2022-12-31,0.07640950331943236
2022-12-31,0.17112915708400162
2022-12-31,0.07458674094712624
2023-01-31,0.0
2023-01-31,0.0
2023-01-31,0.0
2023-02-28,0.17039384144724415
2023-02-28,0.1041709503237306
2023-02-28,0.10593485722323286
2023-03-31,0.10315357477163707
2023-03-31,0.11014073951245128
2023-03-31,0.175960405701007
2023-04-30,0.1047054017034104
2023-04-30,0.09883572456913094
2023-04-30,0.1617470124025961
2023-05-31,0.15719993276394556
2023-05-31,0.10411469351935244
2023-05-31,0.09644365583420819
2023-06-30,0.1053853296350953
2023-06-30,0.09630683815165571
2023-06-30,0.15878631656730066
2023-07-31,0.02341874272156919
2023-07-31,0.03545470214689679
2023-07-31,0.025028586381941994
2023-08-31,0.09879401589741926
2023-08-31,0.15575691383376214
2023-08-31,0.09366670265834871
2023-09-30,0.06466298820298451
2023-09-30,0.09040015732623341
2023-09-30,0.060649111868646056
2023-10-31,0.15475359887880666
2023-10-31,0.09491553954504427
2023-10-31,0.09436071383904916
2023-11-30,0.09636777926280911
2023-11-30,0.0953602330900681
2023-11-30,0.1562766963031021
2023-12-31,0.0
2023-12-31,0.0
2023-12-31,0.0
2024-01-31,0.0
2024-01-31,0.0
2024-01-31,0.0
2024-02-29,0.11118807314631969
2024-02-29,0.17843116685264349
2024-02-29,0.11496339881759576
2024-03-31,0.0
2024-03-31,0.0
2024-03-31,0.0
2024-04-30,0.0
2024-04-30,0.0
2024-04-30,0.0
2024-05-31,0.10038126472355195
2024-05-31,0.10935540691817142
2024-05-31,0.16554550653872557
2024-06-30,0.10006458355745898
2024-06-30,0.11036543557280573
2024-06-30,0.16486395704906617
2024-07-31,0.09887322053295135
2024-07-31,0.1084351083216935
2024-07-31,0.16495312013677932
2024-08-31,0.1656783641111365
2024-08-31,0.10647346967722547
2024-08-31,0.09973447328592627
2024-09-30,0.09467770534114484
2024-09-30,0.10074913507596521
2024-09-30,0.16403467567149682
2024-10-31,0.16809608005847682
2024-10-31,0.10190162546465044
2024-10-31,0.10343308464627808
2024-11-30,0.0
2024-11-30,0.0
2024-11-30,0.0
2024-12-31,0.0
2024-12-31,0.0
2024-12-31,0.0
2025-01-31,0.11208468975858465
2025-01-31,0.06823187973383925
2025-01-31,0.12128510148839328
2025-02-28,0.0
2025-02-28,0.0
2025-02-28,0.0
2025-03-31,0.07253121887252545
2025-03-31,0.07723755474920169
2025-03-31,0.06251111747372447
2025-04-30,0.1440371326533429
2025-04-30,0.09848807800369541
2025-04-30,0.09446732197568947
2025-05-31,0.09761146343726661
2025-05-31,0.10698296340848656
2025-05-31,0.15781492572322298
