time,spatial_ref_mean,blue_mean,red_mean,nir08_mean,swir16_mean,swir22_mean,green_mean
2021-02-28,0,3568.088888888889,3620.788888888889,6952.555555555556,4651.933333333333,3927.5444444444443,3781.188888888889
2021-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-30,0,3504.9222222222224,3563.266666666667,6753.488888888889,4405.727777777778,3807.5666666666666,3697.6111111111113
2021-05-31,0,3510.5666666666666,3579.988888888889,7127.066666666667,4392.566666666667,3809.177777777778,3707.511111111111
2021-06-30,0,3500.322222222222,3557.9666666666667,6855.4,4277.15,3748.616666666667,3674.4944444444445
2021-07-31,0,3514.811111111111,3573.6444444444446,6896.233333333334,4349.044444444445,3796.472222222222,3694.6
2021-08-31,0,3505.8611111111113,3573.8888888888887,6878.7444444444445,4390.633333333333,3801.0833333333335,3699.983333333333
2021-10-31,0,3525.3944444444446,3631.35,6830.9944444444445,4545.477777777778,3892.088888888889,3754.3777777777777
2021-11-30,0,3579.9555555555557,3662.6111111111113,7470.0,4822.6611111111115,4005.3444444444444,3853.75
2021-12-31,0,3722.633333333333,3969.488888888889,8330.988888888889,5269.788888888889,4438.477777777778,4198.6
2022-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-28,0,3670.722222222222,3896.5333333333333,8720.0,5264.166666666667,4409.166666666667,4177.522222222222
2022-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,0,3490.15,3549.1388888888887,7039.194444444444,4311.083333333333,3748.5222222222224,3697.588888888889
2022-05-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,0,3516.3277777777776,3592.8555555555554,7029.172222222222,4398.0055555555555,3807.5055555555555,3729.588888888889
2022-11-30,0,3525.5444444444443,3607.211111111111,7516.011111111111,4562.477777777778,3878.211111111111,3815.3888888888887
2022-12-31,0,3459.0,3553.938888888889,6295.138888888889,4096.277777777777,3656.811111111111,3695.322222222222
2023-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2023-02-28,0,3788.0555555555557,4107.544444444445,7907.722222222223,5290.361111111111,4450.294444444445,4237.655555555555
2023-03-31,0,3524.311111111111,3591.188888888889,7200.655555555555,4473.111111111111,3818.277777777778,3769.722222222222
2023-04-30,0,3499.961111111111,3578.1555555555556,6862.461111111111,4334.188888888889,3775.7722222222224,3715.8166666666666
2023-05-31,0,3479.0833333333335,3554.011111111111,6763.527777777777,4233.544444444445,3726.2277777777776,3686.5333333333333
2023-06-30,0,3480.061111111111,3559.8944444444446,6817.061111111111,4258.9111111111115,3734.6944444444443,3687.761111111111
2023-08-31,0,3507.0222222222224,3598.722222222222,6696.077777777778,4379.922222222222,3808.1111111111113,3727.1444444444446
2023-09-30,0,4022.988888888889,5776.666666666667,8757.388888888889,8314.144444444444,7691.966666666666,5481.977777777778
2023-10-31,0,3556.338888888889,3735.472222222222,6842.055555555556,4773.272222222222,4010.927777777778,3859.5055555555555
2023-11-30,0,3565.277777777778,3713.3166666666666,6853.6611111111115,4792.605555555556,4035.972222222222,3834.3944444444446
2023-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-02-29,0,3520.1,3580.5055555555555,7295.238888888889,4437.477777777778,3803.427777777778,3756.1833333333334
2024-03-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-31,0,3488.3166666666666,3536.527777777778,6941.5,4194.072222222222,3713.0555555555557,3666.061111111111
2024-06-30,0,3467.4444444444443,3519.3777777777777,6954.155555555555,4151.022222222222,3693.233333333333,3638.788888888889
2024-07-31,0,3490.2444444444445,3543.411111111111,6942.577777777778,4200.8,3714.511111111111,3655.411111111111
2024-08-31,0,3491.383333333333,3568.8722222222223,6945.611111111111,4313.933333333333,3761.366666666667,3703.061111111111
2024-09-30,0,3529.116666666667,3629.972222222222,6965.861111111111,4492.427777777778,3865.483333333333,3766.6055555555554
2024-10-31,0,3556.633333333333,3644.8555555555554,7055.211111111111,4633.866666666667,3930.0333333333333,3797.2
2024-11-30,0,0.0,0.0,0.0,0.0,0.0,0.0
2024-12-31,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-02-28,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-30,0,3464.016666666667,3548.6722222222224,6175.1,4159.483333333334,3747.738888888889,3673.988888888889
2025-05-31,0,3481.238888888889,3529.938888888889,6748.727777777778,4177.822222222222,3692.8888888888887,3656.411111111111
