time,value
2016-06-30,0.16322304336505652
2016-06-30,0.15167456878714897
2016-07-31,0.16393289935918148
2016-07-31,0.15296356508821127
2016-08-31,0.1659831726672778
2016-08-31,0.1570420469311486
2016-09-30,0.0
2016-09-30,0.0
2016-10-31,0.17566419971915295
2016-10-31,0.16391030172312093
2016-11-30,0.17199249464963928
2016-11-30,0.16310221813845308
2016-12-31,0.0
2016-12-31,0.0
2017-01-31,0.18852247281316822
2017-01-31,0.1996754508258556
2017-02-28,0.15693877695962422
2017-02-28,0.20112577104667595
2017-03-31,0.0
2017-03-31,0.0
2017-04-30,0.17691426150568657
2017-04-30,0.1863329743046171
2017-05-31,0.16732723230171603
2017-05-31,0.17693113945755073
2017-06-30,0.0
2017-06-30,0.0
2017-07-31,0.1593974084025898
2017-07-31,0.16903576452017843
2017-08-31,0.16522028293020105
2017-08-31,0.15737427538047769
2017-09-30,0.15606746322966086
2017-09-30,0.16409313907900241
2017-10-31,0.0
2017-10-31,0.0
2017-11-30,0.20196176941295824
2017-11-30,0.208681745451726
2017-12-31,0.19313516461687422
2017-12-31,0.18571161530880317
2018-01-31,0.0
2018-01-31,0.0
2018-02-28,0.18317133929362353
2018-02-28,0.17478111707984642
2018-03-31,0.17667333877412658
2018-03-31,0.18144645381416513
2018-04-30,0.17587907002811837
2018-04-30,0.1690536769667304
2018-05-31,0.17196143284484094
2018-05-31,0.16501458194772445
2018-06-30,0.16706247507734734
2018-06-30,0.15992964439893914
2018-07-31,0.15534869914293262
2018-07-31,0.16469628845149115
2018-08-31,0.15817851403154815
2018-08-31,0.15144050937333578
2018-09-30,0.0
2018-09-30,0.0
2018-10-31,0.1555075216548713
2018-10-31,0.16571584695898414
2018-11-30,0.10773645067509498
2018-11-30,0.04863576484398804
2018-12-31,0.0
2018-12-31,0.0
2019-01-31,0.0
2019-01-31,0.0
2019-02-28,0.14875720322296349
2019-02-28,0.15763914216532762
2019-03-31,0.1546038391223791
2019-03-31,0.1481282167638252
2019-04-30,0.0
2019-04-30,0.0
2019-05-31,0.1491578743038374
2019-05-31,0.1573725258127985
2019-06-30,0.053892798923014906
2019-06-30,0.05700594922744105
2019-07-31,0.14541448649872973
2019-07-31,0.15384707476587625
2019-08-31,0.14248063374397338
2019-08-31,0.14949934383652233
2019-09-30,0.128977469504185
2019-09-30,0.1417436227654038
2019-10-31,0.12022810926254028
2019-10-31,0.16512750475824173
2019-11-30,0.15133605608244757
2019-11-30,0.14602196991648084
2019-12-31,0.15653909834568072
2019-12-31,0.16197173739128273
2020-01-31,0.0
2020-01-31,0.0
2020-02-29,0.16025806967694559
2020-02-29,0.1713277937720526
