date,feature_index,band_unnamed
2020-08-28T00:00:00.000Z,3,0.06886023659001635
2020-09-04T00:00:00.000Z,2,0.11766641567181378
2020-09-04T00:00:00.000Z,1,0.07477235565769726
2020-09-04T00:00:00.000Z,3,0.06144898616481776
2020-09-04T00:00:00.000Z,0,0.06304948538203434
2020-09-07T00:00:00.000Z,0,0.6050766294232022
2020-09-07T00:00:00.000Z,3,0.4854822580642368
2020-09-07T00:00:00.000Z,2,0.3959714545938291
2020-09-07T00:00:00.000Z,1,0.3316360106444464
2020-09-09T00:00:00.000Z,1,0.3987497075469093
2020-09-09T00:00:00.000Z,3,0.3837897893949528
2020-09-09T00:00:00.000Z,2,0.13351861593981598
2020-09-09T00:00:00.000Z,0,0.2734875588700929
2020-09-17T00:00:00.000Z,0,0.6554874759700633
2020-09-17T00:00:00.000Z,1,0.3138447104346084
2020-09-17T00:00:00.000Z,2,0.6493365495327876
2020-09-17T00:00:00.000Z,3,0.7643546721531977
2020-09-22T00:00:00.000Z,2,0.62812408953571
2020-09-19T00:00:00.000Z,2,0.6419431916333634
2020-09-19T00:00:00.000Z,1,0.275132070413645
2020-09-19T00:00:00.000Z,0,0.6563300555891833
2020-09-22T00:00:00.000Z,3,0.7128582245378352
2020-09-22T00:00:00.000Z,1,0.2736318570762257
2020-09-19T00:00:00.000Z,3,0.7461393582287119
2020-09-22T00:00:00.000Z,0,0.6573370095264195
2020-09-24T00:00:00.000Z,2,0.34629076304156414
2020-09-24T00:00:00.000Z,3,0.3696063318433453
2020-09-24T00:00:00.000Z,1,0.19024588735183498
2020-09-24T00:00:00.000Z,0,0.6135223053879183
2020-09-27T00:00:00.000Z,0,0.05319987174402567
2020-09-29T00:00:00.000Z,2,0.7320766582617311
2020-09-27T00:00:00.000Z,2,0.05963454587643991
2020-09-27T00:00:00.000Z,3,0.06405191242101774
2020-09-29T00:00:00.000Z,3,0.7079375111938115
2020-09-27T00:00:00.000Z,1,0.05099364780411564
2020-09-29T00:00:00.000Z,1,0.29593546613831084
2020-09-29T00:00:00.000Z,0,0.7562846535041872
2020-06-11T00:00:00.000Z,3,0.020721311194460783
2020-06-14T00:00:00.000Z,1,0.10580942757251867
2020-06-14T00:00:00.000Z,0,0.12196260144870075
2020-06-11T00:00:00.000Z,1,0.02432208859628193
2020-06-14T00:00:00.000Z,3,0.09671933938800102
2020-06-14T00:00:00.000Z,2,0.11336395604694638
2020-06-11T00:00:00.000Z,0,0.022541835392693783
2020-06-11T00:00:00.000Z,2,0.024203200430939216
2020-07-04T00:00:00.000Z,3,0.008273029997186106
2020-07-04T00:00:00.000Z,1,0.008331461765662256
2020-07-01T00:00:00.000Z,2,0.010222515344930757
